quadratname,subquadrat,tag,qx,qy,dbhid,plotname,plotid,family,genus,speciesname,mnemonic,subspecies,speciesid,subspeciesid,quadratid,px,py,treeid,stemid,stemnumber,stemtag,primarystem,censusid,plotcensusnumber,dbh,hom,exactdate,date,listoftsm,highhom,largestem,status
0116,21,011694,6.36105,3.47414,2131,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,16,6.36105,303.47414,1690,2131,0,0,NULL,1,1,16,1.3,2015-02-11,20130,NULL,1,NULL,alive
0116,23,011740,8.34619,12.6557,2190,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,16,8.34619,312.6557,1736,2190,0,0,NULL,1,1,17,1.3,2015-02-11,20130,NULL,1,NULL,alive
0116,34,011773,13.2727,19.1697,2231,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,16,13.2727,319.1697,1769,2231,0,0,NULL,1,1,19,1.3,2015-02-11,20130,M,1,NULL,alive
0116,34,011773,13.2727,19.1697,2232,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,16,13.2727,319.1697,1769,2232,0,1,NULL,1,1,18,1.3,2015-02-11,20130,NULL,1,NULL,alive
0117,14,011884,1.8333,18.8452,2367,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,17,1.8333,338.8452,1880,2367,0,0,NULL,1,1,24,1.3,2015-02-12,20131,NULL,1,NULL,alive
0117,22,011832,8.2901,6.51539,2303,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,17,8.2901,326.51539,1828,2303,0,0,NULL,1,1,10,1.3,2015-02-12,20131,NULL,1,NULL,alive
0117,31,011954,11.2976,1.63455,2448,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,17,11.2976,321.63455,1950,2448,0,0,NULL,1,1,12,1.3,2015-02-12,20131,NULL,1,NULL,alive
0117,32,011937,14.5084,8.19191,2430,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,17,14.5084,328.19191,1933,2430,0,0,NULL,1,1,34,1.3,2015-02-12,20131,NULL,1,NULL,alive
0117,42,011933,15.2122,7.3761,2424,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,17,15.2122,327.3761,1929,2424,0,0,NULL,1,1,10,1.3,2015-02-12,20131,NULL,1,NULL,alive
0118,32,012051,13.917,5.44023,2567,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,13.917,345.44023,2047,2567,0,0,NULL,1,1,88,1.3,2015-02-12,20131,NULL,1,NULL,alive
0118,41,012061,18.784300000000002,0.76579,2581,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,18.784300000000002,340.76579,2057,2581,0,0,NULL,1,1,30,1.3,2015-02-12,20131,NULL,1,NULL,alive
0118,41,012062,18.4097,1.24171,2582,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,18.4097,341.24171,2058,2582,0,0,NULL,1,1,22,1.3,2015-02-12,20131,NULL,1,NULL,alive
0118,42,012042,18.3276,5.98394,2557,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,18.3276,345.98394,2038,2557,0,0,NULL,1,1,142,1.3,2015-02-12,20131,NULL,1,NULL,alive
0118,44,012010,16.295,18.769,2514,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,16.295,358.769,2006,2514,0,0,NULL,1,1,22,1.3,2015-02-12,20131,NULL,1,NULL,alive
0118,44,012013,17.5707,19.8319,2517,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,17.5707,359.8319,2009,2517,0,0,NULL,1,1,41,1.3,2015-02-12,20131,M,1,NULL,alive
0118,44,012013,17.5707,19.8319,2518,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,18,17.5707,359.8319,2009,2518,0,1,NULL,1,1,40,1.3,2015-02-12,20131,NULL,1,NULL,alive
0119,11,012065,2.66757,4.22369,2587,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,2.66757,364.22369,2061,2587,0,0,NULL,1,1,48,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,14,012097,3.47847,15.1086,2623,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,3.47847,375.1086,2092,2623,0,0,NULL,1,1,42,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,24,012091,6.05075,19.1928,2617,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,6.05075,379.1928,2086,2617,0,0,NULL,1,1,69,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,31,012147,12.2153,1.87696,2676,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,12.2153,361.87696,2141,2676,0,0,NULL,1,1,20,1.3,2015-02-14,20133,M,1,NULL,alive
0119,31,012147,12.2153,1.87696,2677,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,12.2153,361.87696,2141,2677,0,1,NULL,1,1,17,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,31,012147,12.2153,1.87696,2678,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,12.2153,361.87696,2141,2678,0,2,NULL,1,1,16,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,31,012147,12.2153,1.87696,2679,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,12.2153,361.87696,2141,2679,0,3,NULL,1,1,15,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,31,012147,12.2153,1.87696,2680,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,12.2153,361.87696,2141,2680,0,4,NULL,1,1,11,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,34,012112,11.1012,19.2352,2640,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,11.1012,379.2352,2107,2640,0,0,NULL,1,1,111,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,42,012130,19.4412,9.64886,2658,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,19.4412,369.64886,2124,2658,0,0,NULL,1,1,40,1.3,2015-02-14,20133,NULL,1,NULL,alive
0119,42,012135,15.4417,9.06968,2664,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,19,15.4417,369.06968,2129,2664,0,0,NULL,1,1,14,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,11,012165,3.72396,4.1037,2700,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,3.72396,384.1037,2159,2700,0,0,NULL,1,1,123,1.3,2015-02-14,20133,M,1,NULL,alive
0120,11,012165,3.72396,4.1037,2701,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,3.72396,384.1037,2159,2701,0,1,NULL,1,1,25,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,12,012185,4.375,6.65158,2725,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,4.375,386.65158,2179,2725,0,0,NULL,1,1,98,1.3,2015-02-14,20133,Q,1,NULL,alive
0120,22,012177,8.48958,7.97087,2715,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,8.48958,387.97087,2171,2715,0,0,NULL,1,1,52,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,22,012181,6.30208,9.0104,2719,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,6.30208,389.0104,2175,2719,0,0,NULL,1,1,92,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,32,012269,11.8713,6.4728,2827,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,11.8713,386.4728,2263,2827,0,0,NULL,1,1,11,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,33,012237,11.4514,10.7542,2790,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,11.4514,390.7542,2231,2790,0,0,NULL,1,1,112,1.3,2015-02-14,20133,M,1,NULL,alive
0120,33,012237,11.4514,10.7542,2791,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,11.4514,390.7542,2231,2791,0,1,NULL,1,1,30,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,33,012240,14.4354,12.3223,2794,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,14.4354,392.3223,2234,2794,0,0,NULL,1,1,12,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,34,012231,10.0196,15.3799,2783,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,10.0196,395.3799,2225,2783,0,0,NULL,1,1,13,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,41,012281,19.1101,3.4342800000000002,2843,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,19.1101,383.43428,2275,2843,0,0,NULL,1,1,20,1.3,2015-02-14,20133,M;Q,1,NULL,alive
0120,41,012281,19.1101,3.4342800000000002,2844,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,19.1101,383.43428,2275,2844,0,1,NULL,1,1,16,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,41,012281,19.1101,3.4342800000000002,2845,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,19.1101,383.43428,2275,2845,0,2,NULL,1,1,16,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,41,012281,19.1101,3.4342800000000002,2846,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,19.1101,383.43428,2275,2846,0,3,NULL,1,1,11,1.3,2015-02-14,20133,NULL,1,NULL,alive
0120,43,012250,17.1682,14.0313,2805,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,20,17.1682,394.0313,2244,2805,0,0,NULL,1,1,22,1.3,2015-02-14,20133,NULL,1,NULL,alive
0121,13,012314,1.34529,10.6629,2885,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,1.34529,410.6629,2308,2885,0,0,NULL,1,1,16,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,14,012328,4.37066,16.3013,2904,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,4.37066,416.3013,2322,2904,0,0,NULL,1,1,31,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,22,012296,6.69915,9.82817,2863,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,6.69915,409.82817,2290,2863,0,0,NULL,1,1,23,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,32,012362,10.6569,7.71923,2945,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,10.6569,407.71923,2356,2945,0,0,NULL,1,1,164,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,33,012340,14.3798,14.747,2917,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,14.3798,414.747,2334,2917,0,0,NULL,1,1,10,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,34,012339,13.193,16.2068,2916,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,13.193,416.2068,2333,2916,0,0,NULL,1,1,11,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,41,012372,15.1473,3.8643,2962,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,15.1473,403.8643,2366,2962,0,0,NULL,1,1,24,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,41,012373,15.3786,4.30333,2963,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,15.3786,404.30333,2367,2963,0,0,NULL,1,1,311,1.3,2015-02-16,20135,M,1,NULL,alive
0121,41,012373,15.3786,4.30333,2964,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,15.3786,404.30333,2367,2964,0,1,NULL,1,1,41,1.3,2015-02-16,20135,NULL,1,NULL,alive
0121,41,012374,17.7377,4.74158,2965,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,21,17.7377,404.74158,2368,2965,0,0,NULL,1,1,11,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,11,012380,4.60165,0.69403,2972,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,4.60165,420.69403,2374,2972,0,0,NULL,1,1,24,1.3,2015-02-16,20135,M,1,NULL,alive
0122,11,012380,4.60165,0.69403,2973,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,4.60165,420.69403,2374,2973,0,1,NULL,1,1,18,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,11,012380,4.60165,0.69403,2974,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,4.60165,420.69403,2374,2974,0,2,NULL,1,1,18,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,11,012380,4.60165,0.69403,2975,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,4.60165,420.69403,2374,2975,0,3,NULL,1,1,17,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,11,012380,4.60165,0.69403,2976,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,4.60165,420.69403,2374,2976,0,4,NULL,1,1,16,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,12,012395,4.3364,6.19691,2997,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,4.3364,426.19691,2389,2997,0,0,NULL,1,1,11,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,12,012396,3.605,5.73366,2998,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,3.605,425.73366,2390,2998,0,0,NULL,1,1,11,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,14,012416,0.3456,17.6633,3031,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,0.3456,437.6633,2410,3031,0,0,NULL,1,1,27,1.3,2015-02-16,20135,M,1,NULL,alive
0122,14,012416,0.3456,17.6633,3032,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,0.3456,437.6633,2410,3032,0,1,NULL,1,1,20,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,22,012393,5.89359,7.34477,2995,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,5.89359,427.34477,2387,2995,0,0,NULL,1,1,21,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,31,012444,14.8085,3.46531,3064,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,14.8085,423.46531,2438,3064,0,0,NULL,1,1,15,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,32,012442,11.8729,6.18584,3062,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,11.8729,426.18584,2436,3062,0,0,NULL,1,1,103,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,34,012426,11.1577,19.7665,3042,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,11.1577,439.7665,2420,3042,0,0,NULL,1,1,241,1.3,2015-02-16,20135,M,1,NULL,alive
0122,34,012426,11.1577,19.7665,3043,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,11.1577,439.7665,2420,3043,0,1,NULL,1,1,27,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,42,012432,18.6228,8.75765,3051,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,18.6228,428.75765,2426,3051,0,0,NULL,1,1,11,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,42,012434,16.2904,5.86304,3054,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,16.2904,425.86304,2428,3054,0,0,NULL,1,1,12,1.3,2015-02-16,20135,NULL,1,NULL,alive
0122,43,012431,18.4352,13.7086,3050,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,22,18.4352,433.7086,2425,3050,0,0,NULL,1,1,14,1.3,2015-02-16,20135,NULL,1,NULL,alive
0123,12,012460,3.7974,5.10952,3088,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,23,3.7974,445.10952,2454,3088,0,0,NULL,1,1,17,1.3,2015-02-17,20136,NULL,1,NULL,alive
0123,22,012458,6.87617,7.02344,3086,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,23,6.87617,447.02344,2452,3086,0,0,NULL,1,1,14,1.3,2015-02-17,20136,NULL,1,NULL,alive
0123,23,012465,8.93738,10.4368,3101,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,23,8.93738,450.4368,2459,3101,0,0,NULL,1,1,47,1.3,2015-02-17,20136,NULL,1,NULL,alive
0123,23,012467,7.59903,13.7042,3103,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,23,7.59903,453.7042,2461,3103,0,0,NULL,1,1,16,1.3,2015-02-17,20136,NULL,1,NULL,alive
0123,33,012484,12.6594,11.8701,3124,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,23,12.6594,451.8701,2478,3124,0,0,NULL,1,1,28,1.3,2015-02-17,20136,NULL,1,NULL,alive
0124,14,012532,4.07193,18.3625,3191,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,4.07193,478.3625,2526,3191,0,0,NULL,1,1,16,1.3,2015-02-17,20136,NULL,1,NULL,alive
0124,14,012533,3.33672,16.956,3192,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,3.33672,476.956,2527,3192,0,0,NULL,1,1,11,1.3,2015-02-17,20136,NULL,1,NULL,alive
0124,31,012589,13.5433,0.91409,3276,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,13.5433,460.91409,2583,3276,0,0,NULL,1,1,110,1.3,2015-02-17,20136,M,1,NULL,alive
0124,31,012589,13.5433,0.91409,3277,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,13.5433,460.91409,2583,3277,0,1,NULL,1,1,75,1.3,2015-02-17,20136,NULL,1,NULL,alive
0124,31,012589,13.5433,0.91409,3278,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,13.5433,460.91409,2583,3278,0,2,NULL,1,1,72,1.3,2015-02-17,20136,NULL,1,NULL,alive
0124,34,012549,14.6091,18.2708,3212,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,14.6091,478.2708,2543,3212,0,0,NULL,1,1,32,1.3,2015-02-17,20136,M,1,NULL,alive
0124,34,012549,14.6091,18.2708,3213,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,14.6091,478.2708,2543,3213,0,1,NULL,1,1,15,1.3,2015-02-17,20136,NULL,1,NULL,alive
0124,44,012545,15.3475,17.0738,3206,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,24,15.3475,477.0738,2539,3206,0,0,NULL,1,1,14,1.3,2015-02-17,20136,NULL,1,NULL,alive
0125,14,012614,4.62918,15.6933,3308,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,4.62918,495.6933,2608,3308,0,0,NULL,1,1,460,1.3,2015-02-19,20138,M,1,NULL,alive
0125,14,012614,4.62918,15.6933,3309,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,4.62918,495.6933,2608,3309,0,1,NULL,1,1,124,1.3,2015-02-19,20138,NULL,1,NULL,alive
0125,22,012595,5.34687,6.2381,3284,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,5.34687,486.2381,2589,3284,0,0,NULL,1,1,20,1.3,2015-02-19,20138,M,1,NULL,alive
0125,22,012595,5.34687,6.2381,3285,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,5.34687,486.2381,2589,3285,0,1,NULL,1,1,16,1.3,2015-02-19,20138,NULL,1,NULL,alive
0125,23,012604,5.90596,14.4657,3294,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,5.90596,494.4657,2598,3294,0,0,NULL,1,1,25,1.3,2015-02-19,20138,NULL,1,NULL,alive
0125,43,012645,15.2633,14.2919,3352,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,15.2633,494.2919,2639,3352,0,0,NULL,1,1,332,1.3,2015-02-19,20138,M,1,NULL,alive
0125,43,012645,15.2633,14.2919,3353,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,15.2633,494.2919,2639,3353,0,1,NULL,1,1,33,1.3,2015-02-19,20138,NULL,1,NULL,alive
0125,44,012624,18.8644,17.1841,3325,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,25,18.8644,497.1841,2618,3325,0,0,NULL,1,1,18,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,12,012683,4.26439,8.21299,3408,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,4.26439,508.21299,2677,3408,0,0,NULL,1,1,50,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,12,012684,3.58227,7.75444,3409,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,3.58227,507.75444,2678,3409,0,0,NULL,1,1,53,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,12,012685,4.18196,7.09406,55454,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,4.18196,507.09406,40922,55454,0,0,NULL,1,1,850,3.2,2015-12-12,20434,NULL,1,NULL,alive
0126,23,012703,8.43718,13.8033,3429,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,8.43718,513.8033,2696,3429,0,0,NULL,1,1,53,1.3,2015-02-19,20138,M,1,NULL,alive
0126,23,012703,8.43718,13.8033,3430,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,8.43718,513.8033,2696,3430,0,1,NULL,1,1,24,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,23,012703,8.43718,13.8033,3431,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,8.43718,513.8033,2696,3431,0,2,NULL,1,1,23,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,24,012707,7.23698,18.8273,3436,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,7.23698,518.8273,2700,3436,0,0,NULL,1,1,56,1.3,2015-02-19,20138,M,1,NULL,alive
0126,24,012707,7.23698,18.8273,3437,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,7.23698,518.8273,2700,3437,0,1,NULL,1,1,30,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,24,012707,7.23698,18.8273,3438,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,7.23698,518.8273,2700,3438,0,2,NULL,1,1,23,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,24,012707,7.23698,18.8273,3439,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,7.23698,518.8273,2700,3439,0,3,NULL,1,1,12,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,33,012727,12.7011,13.9377,3468,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,12.7011,513.9377,2720,3468,0,0,NULL,1,1,12,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,34,012724,10.4279,18.1272,3465,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,10.4279,518.1272,2717,3465,0,0,NULL,1,1,32,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,44,012717,16.6712,18.462,3455,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,16.6712,518.462,2710,3455,0,0,NULL,1,1,13,1.3,2015-02-19,20138,NULL,1,NULL,alive
0126,44,012722,16.317,15.1272,3463,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,26,16.317,515.1272,2715,3463,0,0,NULL,1,1,12,1.3,2015-02-19,20138,NULL,1,NULL,alive
0127,11,012766,2.05055,1.395,3522,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,2.05055,521.395,2759,3522,0,0,NULL,1,1,101,1.3,2015-02-21,20140,NULL,1,NULL,alive
0127,11,012770,0.40278,3.52619,3526,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,0.40278,523.52619,2763,3526,0,0,NULL,1,1,43,1.3,2015-02-21,20140,NULL,1,NULL,alive
0127,12,012791,1.29372,8.48825,3554,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,1.29372,528.48825,2784,3554,0,0,NULL,1,1,31,1.3,2015-02-21,20140,Q,1,NULL,alive
0127,13,012799,1.71093,14.0486,3564,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,1.71093,534.0486,2792,3564,0,0,NULL,1,1,28,1.3,2015-02-21,20140,M,1,NULL,alive
0127,13,012799,1.71093,14.0486,3565,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,1.71093,534.0486,2792,3565,0,1,NULL,1,1,20,1.3,2015-02-21,20140,NULL,1,NULL,alive
0127,13,012799,1.71093,14.0486,3566,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,1.71093,534.0486,2792,3566,0,2,NULL,1,1,14,1.3,2015-02-21,20140,NULL,1,NULL,alive
0127,14,012835,3.99799,19.6373,3612,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,3.99799,539.6373,2828,3612,0,0,NULL,1,1,36,1.3,2015-02-21,20140,L;M,1,NULL,alive
0127,14,012835,3.99799,19.6373,3613,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,3.99799,539.6373,2828,3613,0,1,NULL,1,1,22,1.3,2015-02-21,20140,NULL,1,NULL,alive
0127,33,012846,12.0388,12.6736,3625,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,12.0388,532.6736,2839,3625,0,0,NULL,1,1,75,1.3,2015-02-21,20140,NULL,1,NULL,alive
0127,33,012851,14.233,10.6581,3631,ngelnyaki,1,Unknown,Unidentified,Unidentified,UNID,NULL,68,NULL,27,14.233,530.6581,2844,3631,0,0,NULL,1,1,22,1.3,2015-02-21,20140,NULL,1,NULL,alive
